Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
experimenting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experimenting,en,2124,exact,scraped
approaches,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaches,en,2124,exact,scraped
backpropagation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,backpropagation,en,2124,exact,scraped
unlimite,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unlimite,en,2124,exact,scraped
posts,1.06,1.0,1.11,100,11.46,12.6,10.31,0.11,0.12,0.1,1.24,1.36,1.12,1.27,1.39,1.14,posts,en,2124,exact,scraped
looks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,looks,en,2124,exact,scraped
orient,1.06,1.0,1.11,100,9.52,10.47,8.57,0.16,0.18,0.15,1.56,1.71,1.4,1.69,1.86,1.52,orient,en,2124,exact,scraped
functionality,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,functionality,en,2124,exact,scraped
visiblity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visiblity,en,2124,exact,scraped
trough,1.06,1.0,1.11,100,5.77,6.34,5.19,0.03,0.03,0.03,0.18,0.2,0.16,0.42,0.46,0.38,trough,en,2124,exact,scraped
commentary,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,commentary,en,2124,exact,scraped
alternative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alternative,en,2124,exact,scraped
sort,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sort,en,2124,exact,scraped
international,1.06,1.0,1.11,100,14.87,16.35,13.38,0.29,0.32,0.26,4.35,4.78,3.91,4.93,5.42,4.44,international,en,2124,exact,scraped
updates,1.06,1.0,1.11,100,11.67,12.83,10.5,0.29,0.32,0.26,3.38,3.72,3.04,6.62,7.28,5.96,updates,en,2124,exact,scraped
seconds,1.06,1.0,1.11,100,22.65,24.91,20.38,0.02,0.02,0.01,0.36,0.39,0.32,0.84,0.93,0.76,seconds,en,2124,exact,scraped
fast,1.06,1.0,1.11,100,21.14,23.25,19.02,0.06,0.06,0.05,1.22,1.34,1.1,1.27,1.39,1.14,fast,en,2124,exact,scraped
highly,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,highly,en,2124,exact,scraped
request,1.06,1.0,1.11,100,6.66,7.33,6.0,0.15,0.16,0.13,0.99,1.09,0.89,3.94,4.34,3.55,request,en,2124,exact,scraped
support,1.06,1.0,1.11,100,9.81,10.79,8.83,0.42,0.46,0.38,4.13,4.54,3.72,11.41,12.55,10.27,support,en,2124,exact,scraped
spend,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spend,en,2124,exact,scraped
buzzword,1.06,1.0,1.11,100,14.63,16.09,13.17,0.03,0.04,0.03,0.51,0.56,0.46,1.27,1.39,1.14,buzzword,en,2124,exact,scraped
daniel,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,daniel,en,2124,exact,scraped
onnx,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,onnx,en,2124,exact,scraped
weighting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weighting,en,2124,exact,scraped
commit,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,commit,en,2124,exact,scraped
reduction,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduction,en,2124,exact,scraped
sne,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sne,en,2124,exact,scraped
robot,1.08,1.0,1.16,100,16.24,17.86,14.61,0.41,0.45,0.37,6.59,7.25,5.94,8.03,8.83,7.22,robot,en,2124,exact,scraped
z batch,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,z batch,en,2124,exact,scraped
sample z,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sample z,en,2124,exact,scraped
project id,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project id,en,2124,exact,scraped
endorser,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,endorser,en,2124,exact,scraped
retweete,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retweete,en,2124,exact,scraped
integrate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,integrate,en,2124,exact,scraped
assistance,1.06,1.0,1.11,100,10.49,11.54,9.45,0.16,0.17,0.14,1.64,1.81,1.48,5.77,6.35,5.2,assistance,en,2124,exact,scraped
batch,1.06,1.0,1.11,100,19.64,21.6,17.68,0.01,0.01,0.01,0.13,0.14,0.12,0.42,0.46,0.38,batch,en,2124,exact,scraped
box w,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,box w,en,2124,exact,scraped
frame,1.11,1.0,1.23,100,34.86,38.35,31.37,3.48,3.83,3.13,121.35,133.48,109.21,96.6,106.26,86.94,frame,en,2124,exact,scraped
coo,1.06,1.0,1.11,100,33.0,36.3,29.7,0.02,0.03,0.02,0.77,0.85,0.69,0.42,0.46,0.38,coo,en,2124,exact,scraped
predicts,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predicts,en,2124,exact,scraped
responsiveness,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,responsiveness,en,2124,exact,scraped
dependent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dependent,en,2124,exact,scraped
action t,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,action t,en,2124,exact,scraped
bringing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bringing,en,2124,exact,scraped
gans,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gans,en,2124,exact,scraped
ip,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ip,en,2124,exact,scraped
bias,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bias,en,2124,exact,scraped
nov,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov,en,2124,exact,scraped
photograph,1.43,1.28,1.57,100,45.61,50.17,41.05,0.06,0.07,0.06,2.9,3.18,2.61,2.11,2.32,1.9,photograph,en,2124,exact,scraped
largely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,largely,en,2124,exact,scraped
labeled,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,labeled,en,2124,exact,scraped
defined,1.06,1.0,1.11,100,75.1,82.61,67.59,0.01,0.02,0.01,1.08,1.19,0.98,2.68,2.94,2.41,defined,en,2124,exact,scraped
multiple,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multiple,en,2124,exact,scraped
normalize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalize,en,2124,exact,scraped
neighbor,1.06,1.0,1.11,100,10.54,11.6,9.49,0.85,0.93,0.76,8.95,9.84,8.05,8.45,9.29,7.6,neighbor,en,2124,exact,scraped
connect,1.06,1.0,1.11,100,32.13,35.34,28.91,0.47,0.51,0.42,14.99,16.49,13.49,14.79,16.26,13.31,connect,en,2124,exact,scraped
manipulate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manipulate,en,2124,exact,scraped
painting,1.5,1.35,1.65,100,47.61,52.37,42.85,2.53,2.78,2.28,120.45,132.49,108.4,72.24,79.46,65.02,painting,en,2124,exact,scraped
edvard,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edvard,en,2124,exact,scraped
munch,1.06,1.0,1.11,100,21.26,23.39,19.13,0.09,0.1,0.08,1.85,2.04,1.67,0.84,0.93,0.76,munch,en,2124,exact,scraped
multi,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi,en,2124,exact,scraped
features,1.06,1.0,1.11,100,1.56,1.71,1.4,0.06,0.06,0.05,0.09,0.1,0.08,0.84,0.93,0.76,features,en,2124,exact,scraped
including,1.06,1.0,1.11,100,3.84,4.23,3.46,0.05,0.05,0.04,0.19,0.21,0.17,0.42,0.46,0.38,including,en,2124,exact,scraped
complie,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complie,en,2124,exact,scraped
units,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,units,en,2124,exact,scraped
average,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,en,2124,exact,scraped
korneel,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,korneel,en,2124,exact,scraped
de,1.06,1.0,1.11,100,2.35,2.58,2.11,0.03,0.03,0.03,0.07,0.08,0.07,0.42,0.46,0.38,de,en,2124,exact,scraped
policy,1.06,1.0,1.11,100,22.73,25.01,20.46,0.24,0.27,0.22,5.51,6.07,4.96,7.89,8.67,7.1,policy,en,2124,exact,scraped
browse,1.06,1.0,1.11,100,16.02,17.62,14.42,0.12,0.14,0.11,1.97,2.17,1.77,2.11,2.32,1.9,browse,en,2124,exact,scraped
arxivs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,arxivs,en,2124,exact,scraped
numerous,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,numerous,en,2124,exact,scraped
advertiser,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advertiser,en,2124,exact,scraped
distribute,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distribute,en,2124,exact,scraped
affiliation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliation,en,2124,exact,scraped
factorized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,factorized,en,2124,exact,scraped
explique,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,explique,en,2124,exact,scraped
approach,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approach,en,2124,exact,scraped
predictive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predictive,en,2124,exact,scraped
possible,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,possible,en,2124,exact,scraped
experimented,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experimented,en,2124,exact,scraped
installing,1.06,1.0,1.11,100,7.57,8.33,6.81,0.02,0.02,0.02,0.17,0.19,0.15,0.42,0.46,0.38,installing,en,2124,exact,scraped
dependencies,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dependencies,en,2124,exact,scraped
mnist,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnist,en,2124,exact,scraped
scaling,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaling,en,2124,exact,scraped
containing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,containing,en,2124,exact,scraped
detection,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detection,en,2124,exact,scraped
increased,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,increased,en,2124,exact,scraped
performed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,performed,en,2124,exact,scraped
upscaler,1.06,1.0,1.11,100,6.92,7.62,6.23,0.08,0.08,0.07,0.52,0.57,0.47,1.27,1.39,1.14,upscaler,en,2124,exact,scraped
thinking,1.06,1.0,1.11,100,19.77,21.75,17.79,0.02,0.02,0.01,0.3,0.33,0.27,0.42,0.46,0.38,thinking,en,2124,exact,scraped
operating,1.06,1.0,1.11,100,18.84,20.72,16.95,0.03,0.04,0.03,0.63,0.69,0.57,1.27,1.39,1.14,operating,en,2124,exact,scraped
curve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,curve,en,2124,exact,scraped
name,1.06,1.0,1.11,100,13.61,14.97,12.25,0.07,0.08,0.06,0.98,1.08,0.88,1.27,1.39,1.14,name,en,2124,exact,scraped
downloadable,1.06,1.0,1.11,100,10.03,11.03,9.03,0.02,0.02,0.02,0.2,0.22,0.18,0.42,0.46,0.38,downloadable,en,2124,exact,scraped
principle,1.06,1.0,1.11,100,12.86,14.15,11.58,0.03,0.03,0.03,0.38,0.42,0.34,0.42,0.46,0.38,principle,en,2124,exact,scraped
simply,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simply,en,2124,exact,scraped
protect,1.06,1.0,1.11,100,11.38,12.51,10.24,0.13,0.15,0.12,1.51,1.66,1.36,2.96,3.25,2.66,protect,en,2124,exact,scraped
piece,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,piece,en,2124,exact,scraped
reveal,1.06,1.0,1.11,100,12.95,14.25,11.66,0.02,0.02,0.02,0.23,0.25,0.21,0.84,0.93,0.76,reveal,en,2124,exact,scraped
operation,1.06,1.0,1.11,100,7.22,7.95,6.5,0.05,0.05,0.04,0.33,0.36,0.29,0.42,0.46,0.38,operation,en,2124,exact,scraped
passing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,en,2124,exact,scraped
maxe,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,maxe,en,2124,exact,scraped
lead,1.11,1.0,1.22,100,68.03,74.83,61.23,0.08,0.08,0.07,5.11,5.62,4.6,3.8,4.18,3.42,lead,en,2124,exact,scraped
openai,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,openai,en,2124,exact,scraped
introduces,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,introduces,en,2124,exact,scraped
integrity,1.2,1.08,1.32,100,24.58,27.04,22.12,0.06,0.07,0.06,1.55,1.7,1.39,2.11,2.32,1.9,integrity,en,2124,exact,scraped
commentform,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,commentform,en,2124,exact,scraped
break,1.06,1.0,1.11,100,14.97,16.47,13.48,0.12,0.13,0.11,1.78,1.96,1.6,1.83,2.01,1.65,break,en,2124,exact,scraped
defining,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defining,en,2124,exact,scraped
symbolize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,symbolize,en,2124,exact,scraped
jobs,1.84,1.66,2.03,100,49.17,54.09,44.25,6.15,6.77,5.54,302.44,332.69,272.2,454.71,500.18,409.24,jobs,en,2124,exact,scraped
gan,1.06,1.0,1.11,100,29.17,32.09,26.25,0.19,0.21,0.18,5.68,6.25,5.12,8.17,8.98,7.35,gan,en,2124,exact,scraped
database,2.44,2.19,2.68,100,54.03,59.43,48.63,0.73,0.81,0.66,39.62,43.58,35.65,55.34,60.88,49.81,database,en,2124,exact,scraped
vision,1.06,1.0,1.11,100,18.45,20.3,16.61,0.06,0.07,0.06,1.17,1.29,1.06,1.69,1.86,1.52,vision,en,2124,exact,scraped
calculation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calculation,en,2124,exact,scraped
topical,1.06,1.0,1.11,100,19.63,21.6,17.67,0.07,0.08,0.06,1.38,1.52,1.24,2.53,2.79,2.28,topical,en,2124,exact,scraped
requires,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,requires,en,2124,exact,scraped
afraid,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,afraid,en,2124,exact,scraped
theme,1.17,1.06,1.29,100,23.18,25.5,20.86,0.85,0.94,0.77,19.81,21.8,17.83,29.15,32.06,26.23,theme,en,2124,exact,scraped
normally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normally,en,2124,exact,scraped
include,1.06,1.0,1.11,100,5.71,6.28,5.14,0.09,0.1,0.08,0.5,0.55,0.45,1.27,1.39,1.14,include,en,2124,exact,scraped
detected,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detected,en,2124,exact,scraped
outputs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outputs,en,2124,exact,scraped
summarize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,summarize,en,2124,exact,scraped
reach,1.06,1.0,1.11,100,16.96,18.66,15.27,0.12,0.13,0.11,2.05,2.25,1.84,2.53,2.79,2.28,reach,en,2124,exact,scraped
term,1.55,1.4,1.71,100,18.34,20.17,16.5,0.04,0.04,0.03,0.68,0.75,0.61,1.69,1.86,1.52,term,en,2124,exact,scraped
helps,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,helps,en,2124,exact,scraped
onnyx,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,onnyx,en,2124,exact,scraped
cloud,2.01,1.81,2.22,100,34.69,38.16,31.22,4.36,4.8,3.92,151.25,166.38,136.13,148.71,163.58,133.84,cloud,en,2124,exact,scraped
enterprise,1.07,1.0,1.14,100,26.87,29.55,24.18,343.24,377.56,308.92,9221.88,10144.07,8299.69,3930.43,4323.47,3537.39,enterprise,en,2124,exact,scraped
manage,1.06,1.0,1.11,100,26.11,28.72,23.5,0.13,0.15,0.12,3.51,3.86,3.16,4.79,5.27,4.31,manage,en,2124,exact,scraped
capability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capability,en,2124,exact,scraped
eat,2.36,2.12,2.59,100,0.66,0.73,0.6,0.11,0.12,0.1,0.07,0.08,0.07,0.42,0.46,0.38,eat,en,2124,exact,scraped
develop,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,develop,en,2124,exact,scraped
scalable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scalable,en,2124,exact,scraped
volta,1.06,1.0,1.11,100,15.2,16.72,13.68,0.03,0.04,0.03,0.52,0.57,0.47,0.42,0.46,0.38,volta,en,2124,exact,scraped
true,1.06,1.0,1.11,100,17.9,19.69,16.11,0.19,0.21,0.17,3.47,3.82,3.13,2.53,2.79,2.28,true,en,2124,exact,scraped
additionally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,additionally,en,2124,exact,scraped
spmap,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spmap,en,2124,exact,scraped
install,1.06,1.0,1.11,100,11.68,12.85,10.51,0.27,0.3,0.24,3.17,3.49,2.85,3.94,4.34,3.55,install,en,2124,exact,scraped
dealmake,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dealmake,en,2124,exact,scraped
graphs,1.07,1.0,1.15,100,44.8,49.28,40.32,4.65,5.11,4.18,208.22,229.04,187.4,140.12,154.13,126.1,graphs,en,2124,exact,scraped
bear,1.06,1.0,1.11,100,20.72,22.79,18.65,0.02,0.02,0.01,0.32,0.35,0.29,0.42,0.46,0.38,bear,en,2124,exact,scraped
interaction,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interaction,en,2124,exact,scraped
text,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,text,en,2124,exact,scraped
normalizing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalizing,en,2124,exact,scraped
ps api key,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ps api key,en,2124,exact,scraped
conversion,1.75,1.58,1.93,100,32.73,36.0,29.45,0.44,0.48,0.39,14.33,15.77,12.9,30.28,33.3,27.25,conversion,en,2124,exact,scraped
passes,1.06,1.0,1.11,100,32.99,36.29,29.69,0.0,0.0,0.0,0.09,0.1,0.08,0.42,0.46,0.38,passes,en,2124,exact,scraped
self,1.06,1.0,1.11,100,31.88,35.06,28.69,0.18,0.2,0.16,5.69,6.26,5.12,0.84,0.93,0.76,self,en,2124,exact,scraped
inputting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inputting,en,2124,exact,scraped
associative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,associative,en,2124,exact,scraped
normalizes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalizes,en,2124,exact,scraped
secure,1.56,1.4,1.72,100,32.65,35.91,29.38,0.27,0.3,0.24,8.81,9.69,7.93,7.32,8.05,6.59,secure,en,2124,exact,scraped
basing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,basing,en,2124,exact,scraped
powerful,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,powerful,en,2124,exact,scraped
angle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angle,en,2124,exact,scraped
notebook,1.07,1.0,1.15,100,28.85,31.74,25.97,1.86,2.05,1.68,53.76,59.14,48.39,47.74,52.51,42.96,notebook,en,2124,exact,scraped
password,1.08,1.0,1.15,100,21.86,24.04,19.67,3.21,3.53,2.88,70.06,77.06,63.05,83.22,91.55,74.9,password,en,2124,exact,scraped
listen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,listen,en,2124,exact,scraped
jeremy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jeremy,en,2124,exact,scraped
howard,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,howard,en,2124,exact,scraped
nick,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nick,en,2124,exact,scraped
anaconda,1.06,1.0,1.11,100,9.34,10.27,8.41,0.46,0.5,0.41,4.26,4.69,3.84,5.35,5.89,4.82,anaconda,en,2124,exact,scraped
collective,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collective,en,2124,exact,scraped
relation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,relation,en,2124,exact,scraped
select,1.1,1.0,1.21,100,8.2,9.02,7.38,0.41,0.45,0.37,3.34,3.67,3.01,5.91,6.51,5.32,select,en,2124,exact,scraped
scalability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scalability,en,2124,exact,scraped
city,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,city,en,2124,exact,scraped
reflective,1.06,1.0,1.11,100,40.2,44.22,36.18,0.02,0.02,0.02,0.7,0.77,0.63,0.84,0.93,0.76,reflective,en,2124,exact,scraped
represent,1.06,1.0,1.11,100,5.65,6.22,5.09,3.11,3.42,2.8,17.57,19.33,15.81,20.84,22.93,18.76,represent,en,2124,exact,scraped
map,1.06,1.0,1.13,100,29.36,32.29,26.42,1.35,1.48,1.21,39.54,43.49,35.59,24.64,27.11,22.18,map,en,2124,exact,scraped
ipo,1.3,1.17,1.44,100,34.27,37.7,30.84,0.11,0.12,0.09,3.6,3.96,3.24,6.06,6.66,5.45,ipo,en,2124,exact,scraped
neurons,1.06,1.0,1.11,100,5.34,5.87,4.81,0.02,0.02,0.01,0.08,0.09,0.08,0.42,0.46,0.38,neurons,en,2124,exact,scraped
hosting,2.82,2.54,3.1,100,70.83,77.91,63.75,0.43,0.47,0.38,30.17,33.19,27.15,25.07,27.57,22.56,hosting,en,2124,exact,scraped
releases,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,releases,en,2124,exact,scraped
engineering,1.07,1.0,1.14,100,44.75,49.23,40.28,0.89,0.98,0.8,39.75,43.72,35.77,78.01,85.82,70.21,engineering,en,2124,exact,scraped
bits,1.68,1.52,1.85,100,16.72,18.39,15.05,0.08,0.09,0.07,1.34,1.47,1.21,0.84,0.93,0.76,bits,en,2124,exact,scraped
fair,1.06,1.0,1.11,100,20.71,22.78,18.64,0.09,0.1,0.08,1.93,2.12,1.74,2.53,2.79,2.28,fair,en,2124,exact,scraped
racing,1.06,1.0,1.11,100,6.42,7.06,5.78,0.86,0.95,0.78,5.55,6.1,4.99,6.9,7.59,6.21,racing,en,2124,exact,scraped
fulfill,2.19,1.97,2.41,100,69.12,76.04,62.21,0.01,0.02,0.01,1.0,1.1,0.9,0.84,0.93,0.76,fulfill,en,2124,exact,scraped
licensed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,licensed,en,2124,exact,scraped
material,1.1,1.0,1.19,100,14.89,16.38,13.4,0.35,0.39,0.32,5.23,5.76,4.71,5.21,5.73,4.69,material,en,2124,exact,scraped
broadcast,1.06,1.0,1.11,100,24.09,26.5,21.69,0.09,0.1,0.08,2.17,2.39,1.95,1.27,1.39,1.14,broadcast,en,2124,exact,scraped
reproducible,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reproducible,en,2124,exact,scraped
starting,1.06,1.0,1.11,100,18.0,19.8,16.2,0.03,0.03,0.03,0.52,0.57,0.47,0.84,0.93,0.76,starting,en,2124,exact,scraped
starts,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,starts,en,2124,exact,scraped
alternatively,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alternatively,en,2124,exact,scraped
components,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,components,en,2124,exact,scraped
mean,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,en,2124,exact,scraped
upsamples,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upsamples,en,2124,exact,scraped
personalize,1.62,1.46,1.78,100,47.32,52.05,42.59,0.2,0.22,0.18,9.3,10.23,8.37,4.37,4.8,3.93,personalize,en,2124,exact,scraped
batch size,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batch size,en,2124,exact,scraped
saturation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saturation,en,2124,exact,scraped
syndication,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,syndication,en,2124,exact,scraped
