Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
performance,1.06,1.0,1.11,100,0.46,0.51,0.42,0.03,0.03,0.03,0.01,0.01,0.01,1.52,1.67,1.37,performance,en,2124,exact,scraped
functioning,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,functioning,en,2124,exact,scraped
notify,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notify,en,2124,exact,scraped
dependent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dependent,en,2124,exact,scraped
generalize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,generalize,en,2124,exact,scraped
sdk,1.21,1.09,1.33,100,8.36,9.2,7.53,0.31,0.34,0.28,2.56,2.82,2.31,41.24,45.36,37.11,sdk,en,2124,exact,scraped
mai,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mai,en,2124,exact,scraped
independence,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,independence,en,2124,exact,scraped
helpful,1.06,1.0,1.11,100,0.19,0.21,0.18,0.12,0.14,0.11,0.02,0.03,0.02,1.52,1.67,1.37,helpful,en,2124,exact,scraped
visualize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualize,en,2124,exact,scraped
serving,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,serving,en,2124,exact,scraped
lets,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lets,en,2124,exact,scraped
dive,1.06,1.0,1.11,100,0.86,0.95,0.78,0.02,0.02,0.01,0.01,0.02,0.01,0.76,0.84,0.68,dive,en,2124,exact,scraped
preview,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,preview,en,2124,exact,scraped
numerous,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,numerous,en,2124,exact,scraped
strava,1.06,1.0,1.11,100,0.47,0.51,0.42,0.09,0.1,0.08,0.04,0.04,0.04,2.28,2.51,2.05,strava,en,2124,exact,scraped
machine,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,machine,en,2124,exact,scraped
learning,1.06,1.0,1.11,100,0.8,0.88,0.72,0.42,0.46,0.38,0.33,0.37,0.3,11.97,13.17,10.77,learning,en,2124,exact,scraped
introducing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,introducing,en,2124,exact,scraped
paperspace,1.06,1.0,1.11,100,5.75,6.32,5.17,0.36,0.4,0.33,2.09,2.29,1.88,13.11,14.42,11.8,paperspace,en,2124,exact,scraped
gradient,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gradient,en,2124,exact,scraped
tools,1.06,1.0,1.11,100,0.45,0.49,0.4,1.41,1.55,1.26,0.63,0.69,0.57,57.2,62.92,51.48,tools,en,2124,exact,scraped
cloud,1.4,1.26,1.54,100,5.4,5.94,4.86,3.72,4.09,3.35,20.08,22.08,18.07,278.59,306.45,250.73,cloud,en,2124,exact,scraped
normally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normally,en,2124,exact,scraped
change,1.06,1.0,1.11,100,0.32,0.35,0.29,0.14,0.15,0.12,0.04,0.05,0.04,3.8,4.18,3.42,change,en,2124,exact,scraped
reward,1.06,1.0,1.11,100,0.58,0.64,0.52,0.12,0.13,0.11,0.07,0.08,0.06,4.75,5.23,4.28,reward,en,2124,exact,scraped
conclusions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conclusions,en,2124,exact,scraped
creating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,creating,en,2124,exact,scraped
transfer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transfer,en,2124,exact,scraped
outputting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outputting,en,2124,exact,scraped
matrix,1.06,1.0,1.11,100,0.89,0.97,0.8,0.2,0.22,0.18,0.18,0.19,0.16,12.16,13.38,10.95,matrix,en,2124,exact,scraped
america,1.06,1.0,1.11,100,4.25,4.68,3.83,0.05,0.06,0.05,0.23,0.25,0.2,0.76,0.84,0.68,america,en,2124,exact,scraped
origins,1.06,1.0,1.11,100,11.43,12.58,10.29,36.35,39.99,32.72,415.66,457.22,374.09,357.45,393.2,321.71,origins,en,2124,exact,scraped
responsible,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,responsible,en,2124,exact,scraped
high,1.06,1.0,1.11,100,0.37,0.41,0.34,0.04,0.05,0.04,0.02,0.02,0.01,3.04,3.34,2.74,high,en,2124,exact,scraped
base,1.06,1.0,1.11,100,1.26,1.39,1.13,0.04,0.04,0.03,0.05,0.05,0.04,2.28,2.51,2.05,base,en,2124,exact,scraped
template,1.06,1.0,1.11,100,0.95,1.05,0.86,0.3,0.33,0.27,0.28,0.31,0.25,9.5,10.45,8.55,template,en,2124,exact,scraped
wikipedia,1.06,1.0,1.11,100,0.06,0.06,0.05,0.97,1.07,0.87,0.06,0.06,0.05,7.03,7.73,6.33,wikipedia,en,2124,exact,scraped
tem,1.06,1.0,1.11,100,4.55,5.0,4.09,0.0,0.0,0.0,0.01,0.01,0.01,0.76,0.84,0.68,tem,en,2124,exact,scraped
decided,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decided,en,2124,exact,scraped
training,1.06,1.0,1.11,100,1.17,1.29,1.05,0.05,0.06,0.05,0.06,0.07,0.06,3.04,3.34,2.74,training,en,2124,exact,scraped
network,1.06,1.0,1.11,100,11.26,12.39,10.14,0.2,0.22,0.18,2.29,2.52,2.06,19.19,21.11,17.27,network,en,2124,exact,scraped
trained,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trained,en,2124,exact,scraped
scalability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scalability,en,2124,exact,scraped
alertes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alertes,en,2124,exact,scraped
branch,1.06,1.0,1.11,100,1.6,1.75,1.44,0.08,0.08,0.07,0.12,0.14,0.11,5.51,6.06,4.96,branch,en,2124,exact,scraped
downloads,1.06,1.0,1.11,100,0.24,0.26,0.21,0.23,0.25,0.2,0.05,0.06,0.05,3.99,4.39,3.59,downloads,en,2124,exact,scraped
exceeds,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exceeds,en,2124,exact,scraped
provider,1.06,1.0,1.11,100,0.54,0.59,0.49,0.05,0.05,0.04,0.03,0.03,0.02,0.76,0.84,0.68,provider,en,2124,exact,scraped
prepared,1.06,1.0,1.11,100,0.94,1.03,0.84,0.05,0.05,0.04,0.05,0.05,0.04,4.56,5.02,4.1,prepared,en,2124,exact,scraped
floydhub,1.06,1.0,1.11,100,3.14,3.46,2.83,0.13,0.14,0.12,0.41,0.45,0.37,4.18,4.6,3.76,floydhub,en,2124,exact,scraped
follow,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,follow,en,2124,exact,scraped
compared,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compared,en,2124,exact,scraped
transferable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transferable,en,2124,exact,scraped
paper,1.06,1.0,1.11,100,0.64,0.71,0.58,0.6,0.66,0.54,0.38,0.42,0.35,18.05,19.86,16.25,paper,en,2124,exact,scraped
evaluating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evaluating,en,2124,exact,scraped
semantic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semantic,en,2124,exact,scraped
subscribed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subscribed,en,2124,exact,scraped
security,1.06,1.0,1.11,100,4.64,5.1,4.18,1.9,2.09,1.71,8.81,9.69,7.93,309.56,340.52,278.61,security,en,2124,exact,scraped
agi,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agi,en,2124,exact,scraped
remains,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remains,en,2124,exact,scraped
market,1.06,1.0,1.11,100,0.88,0.97,0.79,0.49,0.54,0.44,0.43,0.47,0.39,18.62,20.49,16.76,market,en,2124,exact,scraped
controller,1.06,1.0,1.11,100,0.92,1.01,0.83,14.89,16.38,13.4,13.69,15.06,12.32,108.89,119.78,98.0,controller,en,2124,exact,scraped
quick,1.06,1.0,1.11,100,0.29,0.32,0.26,0.08,0.08,0.07,0.02,0.02,0.02,1.52,1.67,1.37,quick,en,2124,exact,scraped
overview,1.06,1.0,1.11,100,0.32,0.35,0.29,0.34,0.37,0.3,0.11,0.12,0.1,7.22,7.94,6.5,overview,en,2124,exact,scraped
positifs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positifs,en,2124,exact,scraped
directs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,directs,en,2124,exact,scraped
propagation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,propagation,en,2124,exact,scraped
helping,1.06,1.0,1.11,100,1.26,1.38,1.13,0.08,0.09,0.07,0.1,0.11,0.09,3.04,3.34,2.74,helping,en,2124,exact,scraped
translates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,translates,en,2124,exact,scraped
spamming,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spamming,en,2124,exact,scraped
answering,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,answering,en,2124,exact,scraped
recorded,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recorded,en,2124,exact,scraped
vulnerabilities,1.06,1.0,1.11,100,1.87,2.06,1.69,0.0,0.0,0.0,0.01,0.01,0.01,0.76,0.84,0.68,vulnerabilities,en,2124,exact,scraped
bringing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bringing,en,2124,exact,scraped
discussed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discussed,en,2124,exact,scraped
personal,1.06,1.0,1.11,100,1.41,1.55,1.27,0.21,0.24,0.19,0.3,0.33,0.27,20.9,22.99,18.81,personal,en,2124,exact,scraped
experience,1.06,1.0,1.11,100,0.41,0.45,0.37,0.25,0.27,0.22,0.1,0.11,0.09,8.74,9.62,7.87,experience,en,2124,exact,scraped
decoding,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decoding,en,2124,exact,scraped
mechanical,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mechanical,en,2124,exact,scraped
team,1.06,1.0,1.11,100,1.57,1.73,1.41,0.22,0.25,0.2,0.35,0.39,0.32,11.4,12.54,10.26,team,en,2124,exact,scraped
dillon,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dillon,en,2124,exact,scraped
loves,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loves,en,2124,exact,scraped
technical,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,technical,en,2124,exact,scraped
basing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,basing,en,2124,exact,scraped
little,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,little,en,2124,exact,scraped
minimum,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimum,en,2124,exact,scraped
point,1.06,1.0,1.11,100,0.47,0.52,0.43,0.04,0.04,0.04,0.02,0.02,0.02,2.28,2.51,2.05,point,en,2124,exact,scraped
deploy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deploy,en,2124,exact,scraped
optimizing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimizing,en,2124,exact,scraped
artists,1.06,1.0,1.11,100,4.02,4.43,3.62,0.03,0.03,0.03,0.12,0.13,0.1,7.79,8.57,7.01,artists,en,2124,exact,scraped
pieces,1.06,1.0,1.11,100,0.86,0.95,0.78,0.09,0.1,0.08,0.08,0.09,0.07,0.76,0.84,0.68,pieces,en,2124,exact,scraped
called,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,called,en,2124,exact,scraped
permissible,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,permissible,en,2124,exact,scraped
accordance,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accordance,en,2124,exact,scraped
provisions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,provisions,en,2124,exact,scraped
nearr,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nearr,en,2124,exact,scraped
dimension,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dimension,en,2124,exact,scraped
advertiser,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advertiser,en,2124,exact,scraped
report,1.06,1.0,1.11,100,0.55,0.61,0.5,0.1,0.11,0.09,0.06,0.06,0.05,4.56,5.02,4.1,report,en,2124,exact,scraped
like,1.06,1.0,1.11,100,0.13,0.14,0.11,0.07,0.08,0.07,0.01,0.01,0.01,1.52,1.67,1.37,like,en,2124,exact,scraped
menu,1.06,1.0,1.11,100,0.52,0.57,0.47,0.73,0.8,0.66,0.38,0.42,0.34,23.18,25.5,20.87,menu,en,2124,exact,scraped
works,1.06,1.0,1.11,100,0.78,0.85,0.7,0.11,0.12,0.1,0.09,0.1,0.08,3.8,4.18,3.42,works,en,2124,exact,scraped
ordinates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ordinates,en,2124,exact,scraped
steering,1.06,1.0,1.11,100,0.31,0.34,0.28,0.04,0.05,0.04,0.01,0.01,0.01,1.52,1.67,1.37,steering,en,2124,exact,scraped
valued,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,valued,en,2124,exact,scraped
platypus,1.06,1.0,1.11,100,0.46,0.5,0.41,0.24,0.26,0.22,0.11,0.12,0.1,8.17,8.99,7.35,platypus,en,2124,exact,scraped
generators,1.06,1.0,1.11,100,0.63,0.7,0.57,5.34,5.87,4.81,3.38,3.72,3.04,151.84,167.02,136.65,generators,en,2124,exact,scraped
networks,1.06,1.0,1.11,100,1.21,1.33,1.09,0.08,0.08,0.07,0.09,0.1,0.08,2.28,2.51,2.05,networks,en,2124,exact,scraped
pathological,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pathological,en,2124,exact,scraped
curvature,1.06,1.0,1.11,100,13.08,14.39,11.77,0.51,0.56,0.46,6.62,7.28,5.96,33.26,36.58,29.93,curvature,en,2124,exact,scraped
quilt,1.06,1.0,1.11,100,1.33,1.46,1.2,3.38,3.72,3.04,4.5,4.95,4.05,127.51,140.26,114.76,quilt,en,2124,exact,scraped
reproducible,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reproducible,en,2124,exact,scraped
going,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,going,en,2124,exact,scraped
hpe,1.06,1.0,1.11,100,27.83,30.61,25.04,0.58,0.64,0.52,16.12,17.73,14.51,13.68,15.05,12.31,hpe,en,2124,exact,scraped
unbiased,1.06,1.0,1.11,100,9.78,10.76,8.8,0.02,0.02,0.02,0.19,0.21,0.17,0.76,0.84,0.68,unbiased,en,2124,exact,scraped
biased,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biased,en,2124,exact,scraped
renderers,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,renderers,en,2124,exact,scraped
built,1.06,1.0,1.11,100,0.41,0.45,0.37,0.52,0.57,0.47,0.21,0.23,0.19,13.68,15.05,12.31,built,en,2124,exact,scraped
stars,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stars,en,2124,exact,scraped
projections,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projections,en,2124,exact,scraped
pic,1.06,1.0,1.11,100,1.21,1.33,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.84,0.68,pic,en,2124,exact,scraped
developer,1.06,1.0,1.11,100,6.46,7.11,5.82,0.2,0.22,0.18,1.32,1.45,1.19,26.79,29.47,24.12,developer,en,2124,exact,scraped
requests,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,requests,en,2124,exact,scraped
read,1.06,1.0,1.11,100,0.39,0.42,0.35,0.14,0.16,0.13,0.06,0.06,0.05,3.04,3.34,2.74,read,en,2124,exact,scraped
administering,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,administering,en,2124,exact,scraped
expectations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expectations,en,2124,exact,scraped
grid,1.06,1.0,1.11,100,1.85,2.04,1.67,0.03,0.04,0.03,0.06,0.07,0.05,2.28,2.51,2.05,grid,en,2124,exact,scraped
alatoires,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alatoires,en,2124,exact,scraped
completely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completely,en,2124,exact,scraped
wheel,1.06,1.0,1.11,100,0.72,0.79,0.65,0.27,0.3,0.25,0.2,0.22,0.18,7.79,8.57,7.01,wheel,en,2124,exact,scraped
posted,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posted,en,2124,exact,scraped
computador,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,computador,en,2124,exact,scraped
poucos,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,poucos,en,2124,exact,scraped
anos,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anos,en,2124,exact,scraped
pipeline,1.06,1.0,1.11,100,3.02,3.32,2.72,1.08,1.19,0.97,3.27,3.6,2.94,111.74,122.91,100.57,pipeline,en,2124,exact,scraped
decaying,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decaying,en,2124,exact,scraped
ways,1.06,1.0,1.11,100,0.82,0.9,0.73,3.47,3.82,3.13,2.83,3.12,2.55,27.17,29.89,24.46,ways,en,2124,exact,scraped
thinking,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thinking,en,2124,exact,scraped
enable,1.06,1.0,1.11,100,0.13,0.14,0.11,0.03,0.03,0.03,0.0,0.0,0.0,0.76,0.84,0.68,enable,en,2124,exact,scraped
ticketing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ticketing,en,2124,exact,scraped
money,1.06,1.0,1.11,100,0.68,0.75,0.61,1.1,1.21,0.99,0.75,0.82,0.67,46.37,51.0,41.73,money,en,2124,exact,scraped
counterfeiting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,counterfeiting,en,2124,exact,scraped
publish,1.06,1.0,1.11,100,2.79,3.07,2.51,0.39,0.43,0.35,1.09,1.2,0.98,16.91,18.6,15.22,publish,en,2124,exact,scraped
centos,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centos,en,2124,exact,scraped
kenya,1.06,1.0,1.11,100,0.35,0.39,0.32,0.26,0.28,0.23,0.09,0.1,0.08,5.51,6.06,4.96,kenya,en,2124,exact,scraped
atomic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atomic,en,2124,exact,scraped
molecular,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,molecular,en,2124,exact,scraped
comparison,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,comparison,en,2124,exact,scraped
udacity,1.06,1.0,1.11,100,5.89,6.48,5.3,22.36,24.59,20.12,131.67,144.83,118.5,345.86,380.45,311.27,udacity,en,2124,exact,scraped
acceleration,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acceleration,en,2124,exact,scraped
science,1.06,1.0,1.11,100,0.68,0.75,0.61,0.67,0.73,0.6,0.46,0.5,0.41,23.18,25.5,20.87,science,en,2124,exact,scraped
lex,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lex,en,2124,exact,scraped
dimensionality,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dimensionality,en,2124,exact,scraped
reduction,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduction,en,2124,exact,scraped
fotos,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fotos,en,2124,exact,scraped
pessoas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas,en,2124,exact,scraped
program,1.06,1.0,1.11,100,0.58,0.63,0.52,0.14,0.16,0.13,0.08,0.09,0.07,6.08,6.69,5.47,program,en,2124,exact,scraped
distributed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributed,en,2124,exact,scraped
engineers,1.06,1.0,1.11,100,0.94,1.03,0.84,0.01,0.01,0.01,0.01,0.01,0.01,1.52,1.67,1.37,engineers,en,2124,exact,scraped
photography,1.06,1.0,1.11,100,2.68,2.95,2.41,3.63,4.0,3.27,9.74,10.71,8.76,356.5,392.15,320.85,photography,en,2124,exact,scraped
photographic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,photographic,en,2124,exact,scraped
art,1.06,1.0,1.11,100,0.63,0.69,0.57,1.86,2.05,1.68,1.17,1.29,1.05,70.12,77.13,63.11,art,en,2124,exact,scraped
process,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,process,en,2124,exact,scraped
game,1.06,1.0,1.11,100,0.35,0.38,0.31,95.49,105.04,85.94,33.18,36.5,29.87,663.02,729.33,596.72,game,en,2124,exact,scraped
users,1.06,1.0,1.11,100,0.09,0.1,0.08,0.06,0.07,0.06,0.01,0.01,0.01,1.52,1.67,1.37,users,en,2124,exact,scraped
integrations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,integrations,en,2124,exact,scraped
automates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,automates,en,2124,exact,scraped
talking,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,talking,en,2124,exact,scraped
operator,1.06,1.0,1.11,100,0.28,0.31,0.25,0.14,0.15,0.12,0.04,0.04,0.03,3.04,3.34,2.74,operator,en,2124,exact,scraped
research,1.06,1.0,1.11,100,0.37,0.4,0.33,0.07,0.08,0.07,0.03,0.03,0.02,3.04,3.34,2.74,research,en,2124,exact,scraped
development,1.06,1.0,1.11,100,0.49,0.53,0.44,0.07,0.08,0.06,0.03,0.04,0.03,3.04,3.34,2.74,development,en,2124,exact,scraped
stochastically,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stochastically,en,2124,exact,scraped
collaborates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collaborates,en,2124,exact,scraped
installed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,installed,en,2124,exact,scraped
giving,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,giving,en,2124,exact,scraped
date,1.06,1.0,1.11,100,0.97,1.06,0.87,2.55,2.81,2.3,2.47,2.72,2.22,158.11,173.92,142.3,date,en,2124,exact,scraped
operates,1.06,1.0,1.11,100,0.05,0.05,0.04,0.04,0.04,0.03,0.0,0.0,0.0,0.76,0.84,0.68,operates,en,2124,exact,scraped
ready,1.06,1.0,1.11,100,0.15,0.17,0.14,0.24,0.27,0.22,0.04,0.04,0.03,3.8,4.18,3.42,ready,en,2124,exact,scraped
success,1.06,1.0,1.11,100,0.25,0.28,0.23,0.02,0.02,0.02,0.0,0.0,0.0,0.76,0.84,0.68,success,en,2124,exact,scraped
rate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rate,en,2124,exact,scraped
ratings,1.06,1.0,1.11,100,0.2,0.22,0.18,0.09,0.1,0.08,0.02,0.02,0.02,1.52,1.67,1.37,ratings,en,2124,exact,scraped
terminated,1.06,1.0,1.11,100,0.19,0.2,0.17,0.03,0.03,0.02,0.01,0.01,0.0,0.76,0.84,0.68,terminated,en,2124,exact,scraped
workshops,1.06,1.0,1.11,100,0.98,1.08,0.89,0.12,0.13,0.11,0.12,0.13,0.1,7.22,7.94,6.5,workshops,en,2124,exact,scraped
tidyverse,1.06,1.0,1.11,100,1.26,1.39,1.14,0.12,0.13,0.11,0.15,0.17,0.14,3.23,3.55,2.91,tidyverse,en,2124,exact,scraped
collaborators,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collaborators,en,2124,exact,scraped
deux,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deux,en,2124,exact,scraped
awarded,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,awarded,en,2124,exact,scraped
companies,1.06,1.0,1.11,100,0.3,0.33,0.27,0.11,0.12,0.1,0.03,0.04,0.03,3.99,4.39,3.59,companies,en,2124,exact,scraped
general,1.06,1.0,1.11,100,0.98,1.07,0.88,0.24,0.27,0.22,0.24,0.26,0.21,7.98,8.78,7.18,general,en,2124,exact,scraped
motors,1.06,1.0,1.11,100,0.46,0.51,0.41,0.02,0.03,0.02,0.01,0.01,0.01,0.76,0.84,0.68,motors,en,2124,exact,scraped
resource,1.06,1.0,1.11,100,0.34,0.38,0.31,0.05,0.05,0.04,0.02,0.02,0.01,0.76,0.84,0.68,resource,en,2124,exact,scraped
seconds,1.06,1.0,1.11,100,0.49,0.54,0.44,0.02,0.02,0.02,0.01,0.01,0.01,0.76,0.84,0.68,seconds,en,2124,exact,scraped
considered,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,considered,en,2124,exact,scraped
friend,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friend,en,2124,exact,scraped
