Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
variety,1.06,1.0,1.11,100,3.42,3.76,3.08,0.01,0.01,0.01,0.02,0.02,0.02,0.72,0.79,0.65,variety,en,2124,exact,scraped
timestamp,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,timestamp,en,2124,exact,scraped
scientific,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientific,en,2124,exact,scraped
advisory,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advisory,en,2124,exact,scraped
donor,1.06,1.0,1.11,100,6.36,7.0,5.73,0.08,0.08,0.07,0.49,0.53,0.44,14.09,15.5,12.68,donor,en,2124,exact,scraped
reheat,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reheat,en,2124,exact,scraped
message,1.06,1.0,1.11,100,1.36,1.5,1.23,0.82,0.9,0.74,1.12,1.23,1.01,18.61,20.47,16.75,message,en,2124,exact,scraped
download,1.06,1.0,1.11,100,0.4,0.44,0.36,2.62,2.89,2.36,1.05,1.15,0.94,28.91,31.8,26.01,download,en,2124,exact,scraped
neutrino,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrino,en,2124,exact,scraped
matrix,1.06,1.0,1.11,100,1.17,1.29,1.05,0.28,0.31,0.25,0.33,0.36,0.3,9.21,10.13,8.29,matrix,en,2124,exact,scraped
matgr,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matgr,en,2124,exact,scraped
educate,1.06,1.0,1.11,100,1.95,2.15,1.76,0.01,0.01,0.01,0.02,0.02,0.02,0.72,0.79,0.65,educate,en,2124,exact,scraped
reflection,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reflection,en,2124,exact,scraped
batches,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batches,en,2124,exact,scraped
tagging,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tagging,en,2124,exact,scraped
starting,1.06,1.0,1.11,100,1.03,1.13,0.92,0.03,0.03,0.02,0.03,0.03,0.02,0.9,0.99,0.81,starting,en,2124,exact,scraped
linearity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,linearity,en,2124,exact,scraped
syndication,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,syndication,en,2124,exact,scraped
autonomous,1.06,1.0,1.11,100,3.91,4.3,3.52,2.03,2.23,1.82,7.91,8.7,7.12,232.51,255.76,209.26,autonomous,en,2124,exact,scraped
amd,1.06,1.0,1.11,100,1.97,2.16,1.77,2.12,2.33,1.91,4.17,4.59,3.75,64.5,70.94,58.05,amd,en,2124,exact,scraped
augmentation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,augmentation,en,2124,exact,scraped
mathematic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mathematic,en,2124,exact,scraped
nossa,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nossa,en,2124,exact,scraped
maintainer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,maintainer,en,2124,exact,scraped
identification,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identification,en,2124,exact,scraped
impact,1.06,1.0,1.11,100,0.97,1.06,0.87,0.26,0.29,0.24,0.25,0.28,0.23,17.16,18.88,15.45,impact,en,2124,exact,scraped
hole,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hole,en,2124,exact,scraped
prohibit,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prohibit,en,2124,exact,scraped
production,1.06,1.0,1.11,100,1.55,1.7,1.39,0.03,0.03,0.03,0.05,0.05,0.04,2.71,2.98,2.44,production,en,2124,exact,scraped
sigmoid,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sigmoid,en,2124,exact,scraped
box,1.06,1.0,1.13,100,24.14,26.55,21.72,11.19,12.31,10.07,270.16,297.17,243.14,353.91,389.3,318.52,box,en,2124,exact,scraped
challenge,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,challenge,en,2124,exact,scraped
gladly,1.06,1.0,1.11,100,3.57,3.93,3.21,0.22,0.24,0.2,0.78,0.86,0.7,14.09,15.5,12.68,gladly,en,2124,exact,scraped
sector,1.06,1.0,1.11,100,0.41,0.45,0.37,0.03,0.03,0.03,0.01,0.01,0.01,0.9,0.99,0.81,sector,en,2124,exact,scraped
light,1.06,1.0,1.11,100,1.53,1.68,1.38,1.71,1.88,1.54,2.62,2.88,2.36,65.22,71.74,58.7,light,en,2124,exact,scraped
monetary,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,monetary,en,2124,exact,scraped
policy,1.06,1.0,1.11,100,1.01,1.11,0.91,0.11,0.12,0.09,0.11,0.12,0.1,5.42,5.96,4.88,policy,en,2124,exact,scraped
lupus,1.06,1.0,1.11,100,0.48,0.53,0.43,66.16,72.78,59.55,31.83,35.01,28.64,1526.75,1679.43,1374.08,lupus,en,2124,exact,scraped
marquee,1.06,1.0,1.11,100,1.73,1.9,1.56,0.04,0.05,0.04,0.07,0.08,0.07,2.53,2.78,2.28,marquee,en,2124,exact,scraped
coordinator,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coordinator,en,2124,exact,scraped
simulation,1.06,1.0,1.11,100,0.42,0.46,0.38,0.11,0.12,0.1,0.05,0.05,0.04,0.72,0.79,0.65,simulation,en,2124,exact,scraped
traine,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,traine,en,2124,exact,scraped
storing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,storing,en,2124,exact,scraped
pad,1.06,1.0,1.11,100,3.13,3.44,2.81,0.1,0.11,0.09,0.32,0.35,0.29,10.66,11.72,9.59,pad,en,2124,exact,scraped
strategy,1.06,1.0,1.11,100,7.65,8.41,6.88,0.01,0.01,0.01,0.09,0.1,0.08,3.61,3.97,3.25,strategy,en,2124,exact,scraped
visual,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual,en,2124,exact,scraped
condense,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,condense,en,2124,exact,scraped
effectiveness,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effectiveness,en,2124,exact,scraped
prediction,1.06,1.0,1.11,100,0.85,0.93,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.99,0.81,prediction,en,2124,exact,scraped
detectors,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detectors,en,2124,exact,scraped
personally,1.06,1.0,1.11,100,0.7,0.77,0.63,0.09,0.1,0.08,0.06,0.07,0.06,2.71,2.98,2.44,personally,en,2124,exact,scraped
art,1.06,1.0,1.11,100,0.91,1.0,0.82,1.89,2.08,1.7,1.73,1.9,1.56,71.54,78.7,64.39,art,en,2124,exact,scraped
happening,1.06,1.0,1.11,100,1.93,2.13,1.74,0.04,0.04,0.04,0.08,0.08,0.07,1.63,1.79,1.46,happening,en,2124,exact,scraped
name,1.06,1.0,1.11,100,0.5,0.55,0.45,0.04,0.04,0.04,0.02,0.02,0.02,0.9,0.99,0.81,name,en,2124,exact,scraped
motion,1.06,1.0,1.11,100,2.0,2.2,1.8,0.41,0.46,0.37,0.83,0.91,0.75,20.6,22.65,18.54,motion,en,2124,exact,scraped
graphic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,graphic,en,2124,exact,scraped
fast,1.06,1.0,1.11,100,1.06,1.17,0.96,0.03,0.04,0.03,0.03,0.04,0.03,1.81,1.99,1.63,fast,en,2124,exact,scraped
channel,1.06,1.0,1.11,100,2.17,2.39,1.95,1.06,1.16,0.95,2.3,2.53,2.07,7.41,8.15,6.67,channel,en,2124,exact,scraped
attribute,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attribute,en,2124,exact,scraped
stores,1.06,1.0,1.11,100,1.81,1.99,1.63,1.18,1.3,1.06,2.13,2.35,1.92,68.83,75.71,61.95,stores,en,2124,exact,scraped
interface,1.06,1.0,1.11,100,1.83,2.02,1.65,0.22,0.25,0.2,0.41,0.45,0.37,10.84,11.92,9.76,interface,en,2124,exact,scraped
stride,1.06,1.0,1.11,100,1.5,1.65,1.35,0.49,0.54,0.45,0.74,0.82,0.67,5.78,6.36,5.2,stride,en,2124,exact,scraped
internal,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,internal,en,2124,exact,scraped
delete,1.06,1.0,1.11,100,0.78,0.86,0.7,0.24,0.27,0.22,0.19,0.21,0.17,18.43,20.27,16.58,delete,en,2124,exact,scraped
roughneck,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roughneck,en,2124,exact,scraped
locate,1.06,1.0,1.11,100,0.49,0.54,0.44,0.05,0.06,0.05,0.03,0.03,0.02,0.9,0.99,0.81,locate,en,2124,exact,scraped
whois,1.06,1.0,1.11,100,2.27,2.5,2.04,50.37,55.4,45.33,114.29,125.72,102.86,1175.19,1292.71,1057.67,whois,en,2124,exact,scraped
receive,1.06,1.0,1.11,100,6.83,7.52,6.15,0.03,0.03,0.03,0.19,0.21,0.17,1.81,1.99,1.63,receive,en,2124,exact,scraped
approximately,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately,en,2124,exact,scraped
djjlz,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,djjlz,en,2124,exact,scraped
nyoub,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nyoub,en,2124,exact,scraped
traffic,1.06,1.0,1.11,100,4.67,5.13,4.2,1.02,1.12,0.92,4.76,5.24,4.29,270.27,297.29,243.24,traffic,en,2124,exact,scraped
operating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,operating,en,2124,exact,scraped
la,1.06,1.0,1.11,100,0.38,0.42,0.34,0.04,0.04,0.03,0.01,0.02,0.01,1.81,1.99,1.63,la,en,2124,exact,scraped
sale,1.06,1.0,1.11,100,0.86,0.95,0.78,1.6,1.76,1.44,1.39,1.52,1.25,53.48,58.82,48.13,sale,en,2124,exact,scraped
site,1.06,1.0,1.11,100,0.67,0.73,0.6,0.3,0.33,0.27,0.2,0.22,0.18,7.77,8.55,6.99,site,en,2124,exact,scraped
contain,1.06,1.0,1.11,100,0.49,0.54,0.45,0.11,0.13,0.1,0.06,0.06,0.05,3.61,3.97,3.25,contain,en,2124,exact,scraped
generically,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,generically,en,2124,exact,scraped
loaded,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loaded,en,2124,exact,scraped
film,1.06,1.0,1.11,100,1.2,1.32,1.08,0.47,0.51,0.42,0.56,0.62,0.5,13.37,14.71,12.03,film,en,2124,exact,scraped
suporte,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suporte,en,2124,exact,scraped
aprendizado,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aprendizado,en,2124,exact,scraped
estudante,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estudante,en,2124,exact,scraped
destek,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,destek,en,2124,exact,scraped
ile,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ile,en,2124,exact,scraped
effet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effet,en,2124,exact,scraped
avec,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,avec,en,2124,exact,scraped
social,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,social,en,2124,exact,scraped
medium,1.06,1.0,1.11,100,3.36,3.7,3.02,1.57,1.73,1.41,5.28,5.8,4.75,254.37,279.81,228.93,medium,en,2124,exact,scraped
trust,1.06,1.0,1.11,100,6.59,7.25,5.93,0.08,0.08,0.07,0.51,0.56,0.46,3.43,3.78,3.09,trust,en,2124,exact,scraped
aprendizaje,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aprendizaje,en,2124,exact,scraped
soporte,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,soporte,en,2124,exact,scraped
visuais,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visuais,en,2124,exact,scraped
studenten,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,studenten,en,2124,exact,scraped
dynamic,1.06,1.0,1.11,100,0.64,0.7,0.57,0.03,0.03,0.03,0.02,0.02,0.02,1.81,1.99,1.63,dynamic,en,2124,exact,scraped
rede,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rede,en,2124,exact,scraped
convolutivas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,convolutivas,en,2124,exact,scraped
termination,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,termination,en,2124,exact,scraped
realistic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,realistic,en,2124,exact,scraped
core,1.06,1.0,1.11,100,2.22,2.44,2.0,0.12,0.13,0.11,0.26,0.29,0.24,5.24,5.76,4.72,core,en,2124,exact,scraped
thousand,1.06,1.0,1.11,100,1.04,1.14,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.99,0.81,thousand,en,2124,exact,scraped
machines,1.06,1.0,1.11,100,1.19,1.31,1.07,0.05,0.05,0.04,0.06,0.06,0.05,1.63,1.79,1.46,machines,en,2124,exact,scraped
calculator,1.06,1.0,1.11,100,0.96,1.06,0.86,0.25,0.27,0.22,0.24,0.26,0.22,9.03,9.94,8.13,calculator,en,2124,exact,scraped
opened,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,opened,en,2124,exact,scraped
amport,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amport,en,2124,exact,scraped
processor,1.06,1.0,1.11,100,0.76,0.84,0.69,0.16,0.17,0.14,0.12,0.13,0.11,4.52,4.97,4.06,processor,en,2124,exact,scraped
discount,1.06,1.0,1.11,100,4.15,4.56,3.73,0.14,0.15,0.12,0.57,0.63,0.52,10.84,11.92,9.76,discount,en,2124,exact,scraped
webserver,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webserver,en,2124,exact,scraped
creating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,creating,en,2124,exact,scraped
bit,1.06,1.0,1.11,100,8.31,9.14,7.48,0.0,0.01,0.0,0.04,0.04,0.03,1.63,1.79,1.46,bit,en,2124,exact,scraped
rotated,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rotated,en,2124,exact,scraped
versione,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,versione,en,2124,exact,scraped
interested,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interested,en,2124,exact,scraped
pesquisa,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pesquisa,en,2124,exact,scraped
detail,1.06,1.0,1.11,100,1.01,1.11,0.91,0.2,0.22,0.18,0.21,0.23,0.19,5.42,5.96,4.88,detail,en,2124,exact,scraped
learning,1.06,1.0,1.11,100,0.81,0.89,0.73,0.36,0.39,0.32,0.29,0.32,0.26,11.38,12.52,10.24,learning,en,2124,exact,scraped
turn,1.06,1.0,1.11,100,1.79,1.96,1.61,0.02,0.02,0.02,0.04,0.04,0.03,1.81,1.99,1.63,turn,en,2124,exact,scraped
vehicle,1.06,1.0,1.11,100,3.67,4.04,3.31,1.7,1.87,1.53,6.26,6.88,5.63,227.63,250.39,204.87,vehicle,en,2124,exact,scraped
evernote,1.06,1.0,1.11,100,1.28,1.4,1.15,0.51,0.56,0.46,0.65,0.72,0.59,12.83,14.11,11.54,evernote,en,2124,exact,scraped
paradigm,1.06,1.0,1.11,100,0.46,0.51,0.41,0.2,0.22,0.18,0.09,0.1,0.08,4.52,4.97,4.06,paradigm,en,2124,exact,scraped
web,1.06,1.0,1.11,100,3.47,3.82,3.13,0.17,0.19,0.15,0.6,0.65,0.54,8.67,9.54,7.8,web,en,2124,exact,scraped
wide,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wide,en,2124,exact,scraped
continuous,1.06,1.0,1.11,100,0.25,0.28,0.23,0.03,0.03,0.03,0.01,0.01,0.01,0.9,0.99,0.81,continuous,en,2124,exact,scraped
biased,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biased,en,2124,exact,scraped
harm,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harm,en,2124,exact,scraped
broadcasting,1.06,1.0,1.11,100,0.4,0.44,0.36,0.05,0.06,0.05,0.02,0.02,0.02,1.81,1.99,1.63,broadcasting,en,2124,exact,scraped
saturation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saturation,en,2124,exact,scraped
augmenting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,augmenting,en,2124,exact,scraped
sampled,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sampled,en,2124,exact,scraped
intercept,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intercept,en,2124,exact,scraped
types,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,types,en,2124,exact,scraped
engineers,1.06,1.0,1.11,100,0.6,0.66,0.54,0.01,0.02,0.01,0.01,0.01,0.01,0.9,0.99,0.81,engineers,en,2124,exact,scraped
money,1.06,1.0,1.11,100,1.21,1.34,1.09,1.07,1.17,0.96,1.3,1.43,1.17,36.67,40.34,33.01,money,en,2124,exact,scraped
broadcast,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,broadcast,en,2124,exact,scraped
cross,1.06,1.0,1.11,100,5.15,5.66,4.63,0.14,0.15,0.12,0.71,0.78,0.63,15.18,16.69,13.66,cross,en,2124,exact,scraped
rockie,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rockie,en,2124,exact,scraped
licensed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,licensed,en,2124,exact,scraped
submitting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,submitting,en,2124,exact,scraped
visionary,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visionary,en,2124,exact,scraped
analysis,1.06,1.0,1.11,100,3.17,3.49,2.85,0.45,0.5,0.41,1.44,1.58,1.29,87.44,96.18,78.7,analysis,en,2124,exact,scraped
graduation,1.06,1.0,1.11,100,0.95,1.04,0.85,0.02,0.02,0.02,0.02,0.02,0.02,0.9,0.99,0.81,graduation,en,2124,exact,scraped
result,1.06,1.0,1.11,100,0.28,0.31,0.26,0.1,0.11,0.09,0.03,0.03,0.03,1.81,1.99,1.63,result,en,2124,exact,scraped
consist,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,consist,en,2124,exact,scraped
competition,1.06,1.0,1.11,100,0.36,0.4,0.33,0.03,0.03,0.03,0.01,0.01,0.01,0.9,0.99,0.81,competition,en,2124,exact,scraped
storylast,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,storylast,en,2124,exact,scraped
luminary,1.06,1.0,1.11,100,29.33,32.27,26.4,6.85,7.54,6.17,201.04,221.14,180.93,61.79,67.96,55.61,luminary,en,2124,exact,scraped
sequence,1.06,1.0,1.11,100,1.35,1.49,1.22,0.24,0.27,0.22,0.33,0.36,0.3,16.8,18.48,15.12,sequence,en,2124,exact,scraped
await,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,await,en,2124,exact,scraped
kai,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kai,en,2124,exact,scraped
pioneer,1.06,1.0,1.11,100,0.86,0.95,0.77,0.8,0.88,0.72,0.69,0.76,0.62,35.95,39.55,32.36,pioneer,en,2124,exact,scraped
choice,1.06,1.0,1.11,100,7.36,8.09,6.62,0.44,0.49,0.4,3.25,3.57,2.92,11.2,12.32,10.08,choice,en,2124,exact,scraped
vision,1.06,1.0,1.11,100,0.71,0.78,0.64,0.14,0.15,0.12,0.1,0.11,0.09,6.14,6.76,5.53,vision,en,2124,exact,scraped
pretty,1.06,1.0,1.11,100,1.81,1.99,1.63,0.01,0.01,0.01,0.02,0.02,0.01,0.72,0.79,0.65,pretty,en,2124,exact,scraped
classification,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classification,en,2124,exact,scraped
increases,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,increases,en,2124,exact,scraped
kristol,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kristol,en,2124,exact,scraped
installation,1.06,1.0,1.11,100,4.52,4.97,4.07,0.39,0.43,0.35,1.75,1.93,1.58,18.25,20.07,16.42,installation,en,2124,exact,scraped
volta,1.06,1.0,1.11,100,0.67,0.74,0.61,0.09,0.1,0.08,0.06,0.07,0.05,1.63,1.79,1.46,volta,en,2124,exact,scraped
week,1.06,1.0,1.11,100,0.73,0.81,0.66,0.19,0.21,0.17,0.14,0.16,0.13,14.09,15.5,12.68,week,en,2124,exact,scraped
majek,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,majek,en,2124,exact,scraped
argparse,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,argparse,en,2124,exact,scraped
scratch,1.06,1.0,1.12,100,0.94,1.03,0.85,8.81,9.7,7.93,8.29,9.12,7.46,95.21,104.73,85.69,scratch,en,2124,exact,scraped
tldr,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tldr,en,2124,exact,scraped
winter,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winter,en,2124,exact,scraped
spawn,1.06,1.0,1.11,100,0.53,0.59,0.48,0.02,0.02,0.01,0.01,0.01,0.01,0.9,0.99,0.81,spawn,en,2124,exact,scraped
expansion,1.06,1.0,1.11,100,0.52,0.58,0.47,0.02,0.02,0.02,0.01,0.01,0.01,0.9,0.99,0.81,expansion,en,2124,exact,scraped
bring,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bring,en,2124,exact,scraped
initiative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initiative,en,2124,exact,scraped
parent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,parent,en,2124,exact,scraped
put,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,put,en,2124,exact,scraped
sense,1.06,1.0,1.11,100,2.97,3.27,2.67,1.25,1.38,1.13,3.73,4.1,3.36,18.97,20.87,17.07,sense,en,2124,exact,scraped
personalize,1.06,1.0,1.11,100,5.04,5.55,4.54,0.18,0.2,0.16,0.92,1.02,0.83,7.23,7.95,6.5,personalize,en,2124,exact,scraped
automatic,1.06,1.0,1.11,100,0.74,0.82,0.67,0.02,0.02,0.02,0.01,0.01,0.01,0.9,0.99,0.81,automatic,en,2124,exact,scraped
concise,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,concise,en,2124,exact,scraped
optimizer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimizer,en,2124,exact,scraped
introducing,1.06,1.0,1.11,100,0.4,0.44,0.36,0.03,0.03,0.02,0.01,0.01,0.01,0.9,0.99,0.81,introducing,en,2124,exact,scraped
gradientci,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gradientci,en,2124,exact,scraped
moderation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moderation,en,2124,exact,scraped
frames,1.06,1.0,1.11,100,1.88,2.07,1.7,2.76,3.04,2.48,5.2,5.72,4.68,66.3,72.93,59.67,frames,en,2124,exact,scraped
defined,1.06,1.0,1.11,100,3.33,3.67,3.0,0.01,0.01,0.01,0.02,0.02,0.02,1.81,1.99,1.63,defined,en,2124,exact,scraped
integrable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,integrable,en,2124,exact,scraped
emoji,1.06,1.0,1.11,100,0.63,0.7,0.57,1.05,1.15,0.94,0.67,0.73,0.6,51.31,56.44,46.18,emoji,en,2124,exact,scraped
serialization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,serialization,en,2124,exact,scraped
practice,1.06,1.0,1.11,100,0.46,0.51,0.42,0.02,0.02,0.02,0.01,0.01,0.01,0.9,0.99,0.81,practice,en,2124,exact,scraped
high,1.06,1.0,1.11,100,2.27,2.5,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.99,0.81,high,en,2124,exact,scraped
low,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,en,2124,exact,scraped
linux,1.06,1.0,1.11,100,4.41,4.85,3.97,2.96,3.26,2.67,13.05,14.36,11.75,252.92,278.22,227.63,linux,en,2124,exact,scraped
bits,1.06,1.0,1.11,100,5.62,6.18,5.05,0.01,0.01,0.01,0.04,0.04,0.03,0.9,0.99,0.81,bits,en,2124,exact,scraped
historically,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,historically,en,2124,exact,scraped
artificial,1.06,1.0,1.11,100,1.06,1.16,0.95,0.11,0.12,0.1,0.11,0.12,0.1,5.96,6.56,5.37,artificial,en,2124,exact,scraped
intelligence,1.06,1.0,1.11,100,0.51,0.56,0.46,0.03,0.04,0.03,0.02,0.02,0.02,0.9,0.99,0.81,intelligence,en,2124,exact,scraped
bro,1.06,1.0,1.11,100,0.58,0.64,0.53,0.01,0.01,0.01,0.01,0.01,0.01,0.72,0.79,0.65,bro,en,2124,exact,scraped
